7.1,6.75,0.35,0,65.6,10,2,15.3,0.950704225,0.049295775,0,4.2
5.8,5.51,0.29,0,65.3,10,2,16.9,0.95,0.05,0,1.7
4.5,4.28,0.22,0,64.9,10,2,18.6,0.951111111,0.048888889,0,3.2
12.5,12.5,0,0,82,0,0,5.5,1,0,0,12
11.5,11.5,0,0,82,0,1,5.5,1,0,0,11.4
10.5,10.5,0,0,82,0,2,5.5,1,0,0,10.6
9.5,9.5,0,0,82,0,3,5.5,1,0,0,10.1
10,10,0,0,84.22,0,0,5.88,1,0,0,6.4
10,10,0,0,82.5,0,0,7.5,1,0,0,8.2
10,10,0,0,81,0,0,9,1,0,0,8.3
10,10,0,0,80,0,0,10,1,0,0,8.7
10,10,0,0,79.5,0,0,10.5,1,0,0,9
10,10,0,0,78.5,0,0,11.5,1,0,0,9.5
8,8,0,0,86,0,0,6,1,0,0,5.65
9,9,0,0,85,0,0,6,1,0,0,5.65
10,10,0,0,84,0,0,6,1,0,0,6.28
11,11,0,0,83,0,0,6,1,0,0,7.85
12,12,0,0,82,0,0,6,1,0,0,9.42
13,13,0,0,81,0,0,6,1,0,0,9.42
14,14,0,0,80,0,0,6,1,0,0,15.7
15,15,0,0,79,0,0,6,1,0,0,18.84
16,16,0,0,78,0,0,6,1,0,0,20.41
18,18,0,0,76,0,0,6,1,0,0,22.61
19,19,0,0,75,0,0,6,1,0,0,20.1
12,12,0,0,82,0,0,6,1,0,0,13.1
12,12,0,0,73.8,8.2,0,6,1,0,0,14.4
12,12,0,0,65.6,16.4,0,6,1,0,0,15.1
12,12,0,0,57.4,24.6,0,6,1,0,0,15.9
12,12,0,0,49.2,32.8,0,6,1,0,0,16.5
9,9,0,0,85.5,0,0,5.5,1,0,0,6.07
9,9,0,0,84.5,0,1,5.5,1,0,0,7.1
9,9,0,0,84,0,1.5,5.5,1,0,0,7.54
9,9,0,0,83.5,0,2,5.5,1,0,0,9.27
9,9,0,0,82.5,0,3,5.5,1,0,0,10.99
11,11,0,0,83.5,0,0,5.5,1,0,0,11.79
11.65,11.65,0,0,82.75,0,0,5.6,1,0,0,10.7
11.66,10.49,0,1.17,82.75,0,0,5.6,0.899656947,0,0.100343053,9.8
11.65,9.32,0,2.33,82.75,0,0,5.6,0.8,0,0.2,9.4
11.65,8.97,0,2.68,82.75,0,0,5.6,0.769957082,0,0.230042918,9.1
11.66,8.16,0,3.5,82.75,0,0,5.6,0.699828473,0,0.300171527,8.8
11.65,7.57,0,4.08,82.75,0,0,5.6,0.649785408,0,0.350214592,7.9
11.65,6.99,0,4.66,82.75,0,0,5.6,0.6,0,0.4,7.4
11.65,6.41,0,5.24,82.75,0,0,5.6,0.550214592,0,0.449785408,7
11.66,5.83,0,5.83,82.75,0,0,5.6,0.5,0,0.5,6.8
13.07,13.07,0,0,75.01,5.5,0.42,6,1,0,0,14.85
13.34,13.34,0,0,74.74,5.5,0.42,6,1,0,0,17.03
13.61,13.61,0,0,74.47,5.5,0.42,6,1,0,0,17.3
13.88,13.88,0,0,74.2,5.5,0.42,6,1,0,0,18.38
13.2,13.2,0,0,74.3,6.5,0.4,5.5,1,0,0,17
11,11,0,0,83,0,0,6,1,0,0,7.54
11.8,11.8,0,0,82.2,0,0,6,1,0,0,9.17
12.8,12.8,0,0,81.2,0,0,6,1,0,0,9.42
13.8,13.8,0,0,80.2,0,0,6,1,0,0,12.56
14.8,14.8,0,0,79.2,0,0,6,1,0,0,13.82
16.8,16.8,0,0,77.2,0,0,6,1,0,0,16.33
12,9.6,0,2.4,70,12,0,6,0.8,0,0.2,5.3
10.8,8.64,0,2.16,70,12,0,6,0.8,0,0.2,3.5
10.2,8.16,0,2.04,70,12,0,6,0.8,0,0.2,4.8
9.9,7.92,0,1.98,70,12,0,6,0.8,0,0.2,4.9
9.6,7.68,0,1.92,70,12,0,6,0.8,0,0.2,5
9.3,7.44,0,1.86,70,12,0,6,0.8,0,0.2,4.7
9,7.2,0,1.8,70,12,0,6,0.8,0,0.2,3.6
8.4,6.72,0,1.68,70,12,0,6,0.8,0,0.2,3.5
18,18,0,0,76,0,0,6,1,0,0,20.1
18,18,0,0,75,0,1,6,1,0,0,21.3
12.12,3.16,2.83,6.13,79.5,0,0,8,0.260726073,0.23349835,0.505775578,2.5
14.54,3.8,3.39,7.35,77,0,0,8,0.261348006,0.233149931,0.505502063,8
15.99,4.17,3.73,8.09,75.5,0,0,8,0.260787992,0.233270794,0.505941213,9
17.93,4.68,4.18,9.07,73.5,0,0,8,0.261015059,0.233128834,0.505856107,10
19.87,5.19,4.63,10.05,71.5,0,0,8,0.261197786,0.233014595,0.50578762,10.5
21.32,5.57,4.97,10.78,70,0,0,8,0.261257036,0.233114447,0.505628518,11
16,0,0,16,78,0,0,6,0,0,1,4.71
16,1.6,0,14.4,78,0,0,6,0.1,0,0.9,7.54
16,3.2,0,12.8,78,0,0,6,0.2,0,0.8,10.05
16,4.8,0,11.2,78,0,0,6,0.3,0,0.7,12.25
16,6.4,0,9.6,78,0,0,6,0.4,0,0.6,15.07
